forecast_id,turbine_id,origin_time,target_start,target_end,prediction_norm,q10,q50,q90,weather_run_id,model_version,mode,provenance,prediction_unit
demo-0715-r2,turbine_1,2026-07-15T06:00:00Z,2026-07-15T17:00:00Z,2026-07-15T18:00:00Z,0.537,0.432,0.537,0.657,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_1,2026-07-15T06:00:00Z,2026-07-15T18:00:00Z,2026-07-15T19:00:00Z,0.486,0.381,0.486,0.606,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_1,2026-07-15T06:00:00Z,2026-07-15T19:00:00Z,2026-07-15T20:00:00Z,0.431,0.326,0.431,0.551,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_1,2026-07-15T06:00:00Z,2026-07-15T20:00:00Z,2026-07-15T21:00:00Z,0.381,0.276,0.381,0.501,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_1,2026-07-15T06:00:00Z,2026-07-15T21:00:00Z,2026-07-15T22:00:00Z,0.344,0.239,0.344,0.464,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_1,2026-07-15T06:00:00Z,2026-07-15T22:00:00Z,2026-07-15T23:00:00Z,0.326,0.221,0.326,0.446,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_1,2026-07-15T06:00:00Z,2026-07-15T23:00:00Z,2026-07-16T00:00:00Z,0.329,0.224,0.329,0.449,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_1,2026-07-15T06:00:00Z,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,0.351,0.246,0.351,0.471,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_1,2026-07-15T06:00:00Z,2026-07-16T01:00:00Z,2026-07-16T02:00:00Z,0.387,0.282,0.387,0.507,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_1,2026-07-15T06:00:00Z,2026-07-16T02:00:00Z,2026-07-16T03:00:00Z,0.429,0.324,0.429,0.549,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_1,2026-07-15T06:00:00Z,2026-07-16T03:00:00Z,2026-07-16T04:00:00Z,0.469,0.364,0.469,0.589,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_1,2026-07-15T06:00:00Z,2026-07-16T04:00:00Z,2026-07-16T05:00:00Z,0.501,0.396,0.501,0.621,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_1,2026-07-15T06:00:00Z,2026-07-16T05:00:00Z,2026-07-16T06:00:00Z,0.521,0.416,0.521,0.641,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_1,2026-07-15T06:00:00Z,2026-07-16T06:00:00Z,2026-07-16T07:00:00Z,0.529,0.424,0.529,0.649,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_1,2026-07-15T06:00:00Z,2026-07-16T07:00:00Z,2026-07-16T08:00:00Z,0.529,0.424,0.529,0.649,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_1,2026-07-15T06:00:00Z,2026-07-16T08:00:00Z,2026-07-16T09:00:00Z,0.528,,,,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_1,2026-07-15T06:00:00Z,2026-07-16T09:00:00Z,2026-07-16T10:00:00Z,0.532,,,,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_1,2026-07-15T06:00:00Z,2026-07-16T10:00:00Z,2026-07-16T11:00:00Z,0.547,0.442,0.547,0.667,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_1,2026-07-15T06:00:00Z,2026-07-16T11:00:00Z,2026-07-16T12:00:00Z,0.577,0.472,0.577,0.697,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_1,2026-07-15T06:00:00Z,2026-07-16T12:00:00Z,2026-07-16T13:00:00Z,0.62,0.515,0.62,0.74,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_1,2026-07-15T06:00:00Z,2026-07-16T13:00:00Z,2026-07-16T14:00:00Z,0.673,0.568,0.673,0.793,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_1,2026-07-15T06:00:00Z,2026-07-16T14:00:00Z,2026-07-16T15:00:00Z,0.728,0.623,0.728,0.848,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_1,2026-07-15T06:00:00Z,2026-07-16T15:00:00Z,2026-07-16T16:00:00Z,0.776,0.671,0.776,0.896,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_1,2026-07-15T06:00:00Z,2026-07-16T16:00:00Z,2026-07-16T17:00:00Z,0.81,0.705,0.81,0.93,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_1,2026-07-15T06:00:00Z,2026-07-16T17:00:00Z,2026-07-16T18:00:00Z,0.825,0.72,0.825,0.945,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_1,2026-07-15T06:00:00Z,2026-07-16T18:00:00Z,2026-07-16T19:00:00Z,0.819,0.714,0.819,0.939,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_1,2026-07-15T06:00:00Z,2026-07-16T19:00:00Z,2026-07-16T20:00:00Z,0.794,0.689,0.794,0.914,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_1,2026-07-15T06:00:00Z,2026-07-16T20:00:00Z,2026-07-16T21:00:00Z,0.757,0.652,0.757,0.877,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_1,2026-07-15T06:00:00Z,2026-07-16T21:00:00Z,2026-07-16T22:00:00Z,0.715,0.61,0.715,0.835,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_1,2026-07-15T06:00:00Z,2026-07-16T22:00:00Z,2026-07-16T23:00:00Z,0.675,0.57,0.675,0.795,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_1,2026-07-15T06:00:00Z,2026-07-16T23:00:00Z,2026-07-17T00:00:00Z,0.645,0.54,0.645,0.765,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_1,2026-07-15T06:00:00Z,2026-07-17T00:00:00Z,2026-07-17T01:00:00Z,0.627,0.522,0.627,0.747,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_1,2026-07-15T06:00:00Z,2026-07-17T01:00:00Z,2026-07-17T02:00:00Z,0.621,0.516,0.621,0.741,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_1,2026-07-15T06:00:00Z,2026-07-17T02:00:00Z,2026-07-17T03:00:00Z,0.621,0.516,0.621,0.741,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_1,2026-07-15T06:00:00Z,2026-07-17T03:00:00Z,2026-07-17T04:00:00Z,0.622,0.517,0.622,0.742,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_1,2026-07-15T06:00:00Z,2026-07-17T04:00:00Z,2026-07-17T05:00:00Z,0.617,0.512,0.617,0.737,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_1,2026-07-15T06:00:00Z,2026-07-17T05:00:00Z,2026-07-17T06:00:00Z,0.599,0.494,0.599,0.719,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_1,2026-07-15T06:00:00Z,2026-07-17T06:00:00Z,2026-07-17T07:00:00Z,0.568,0.463,0.568,0.688,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-15T07:00:00Z,2026-07-15T08:00:00Z,0.673,0.568,0.673,0.793,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-15T08:00:00Z,2026-07-15T09:00:00Z,0.632,0.527,0.632,0.752,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-15T09:00:00Z,2026-07-15T10:00:00Z,0.598,0.493,0.598,0.718,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-15T10:00:00Z,2026-07-15T11:00:00Z,0.576,0.471,0.576,0.696,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-15T11:00:00Z,2026-07-15T12:00:00Z,0.567,0.462,0.567,0.687,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-15T12:00:00Z,2026-07-15T13:00:00Z,0.565,0.46,0.565,0.685,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-15T13:00:00Z,2026-07-15T14:00:00Z,0.567,0.462,0.567,0.687,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-15T14:00:00Z,2026-07-15T15:00:00Z,0.564,0.459,0.564,0.684,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-15T15:00:00Z,2026-07-15T16:00:00Z,0.551,0.446,0.551,0.671,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-15T16:00:00Z,2026-07-15T17:00:00Z,0.524,0.419,0.524,0.644,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-15T17:00:00Z,2026-07-15T18:00:00Z,0.482,0.377,0.482,0.602,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-15T18:00:00Z,2026-07-15T19:00:00Z,0.431,0.326,0.431,0.551,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-15T19:00:00Z,2026-07-15T20:00:00Z,0.376,0.271,0.376,0.496,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-15T20:00:00Z,2026-07-15T21:00:00Z,0.326,0.221,0.326,0.446,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-15T21:00:00Z,2026-07-15T22:00:00Z,0.289,0.184,0.289,0.409,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-15T22:00:00Z,2026-07-15T23:00:00Z,0.271,0.166,0.271,0.391,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-15T23:00:00Z,2026-07-16T00:00:00Z,0.274,0.169,0.274,0.394,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-16T00:00:00Z,2026-07-16T01:00:00Z,0.296,0.191,0.296,0.416,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-16T01:00:00Z,2026-07-16T02:00:00Z,0.332,0.227,0.332,0.452,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-16T02:00:00Z,2026-07-16T03:00:00Z,0.374,0.269,0.374,0.494,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-16T03:00:00Z,2026-07-16T04:00:00Z,0.414,0.309,0.414,0.534,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-16T04:00:00Z,2026-07-16T05:00:00Z,0.446,0.341,0.446,0.566,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-16T05:00:00Z,2026-07-16T06:00:00Z,0.466,0.361,0.466,0.586,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-16T06:00:00Z,2026-07-16T07:00:00Z,0.474,0.369,0.474,0.594,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-16T07:00:00Z,2026-07-16T08:00:00Z,0.474,0.369,0.474,0.594,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-16T08:00:00Z,2026-07-16T09:00:00Z,0.473,,,,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-16T09:00:00Z,2026-07-16T10:00:00Z,0.477,,,,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-16T10:00:00Z,2026-07-16T11:00:00Z,0.492,0.387,0.492,0.612,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-16T11:00:00Z,2026-07-16T12:00:00Z,0.522,0.417,0.522,0.642,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-16T12:00:00Z,2026-07-16T13:00:00Z,0.565,0.46,0.565,0.685,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-16T13:00:00Z,2026-07-16T14:00:00Z,0.618,0.513,0.618,0.738,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-16T14:00:00Z,2026-07-16T15:00:00Z,0.673,0.568,0.673,0.793,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-16T15:00:00Z,2026-07-16T16:00:00Z,0.721,0.616,0.721,0.841,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-16T16:00:00Z,2026-07-16T17:00:00Z,0.755,0.65,0.755,0.875,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-16T17:00:00Z,2026-07-16T18:00:00Z,0.77,0.665,0.77,0.89,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-16T18:00:00Z,2026-07-16T19:00:00Z,0.764,0.659,0.764,0.884,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-16T19:00:00Z,2026-07-16T20:00:00Z,0.739,0.634,0.739,0.859,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-16T20:00:00Z,2026-07-16T21:00:00Z,0.702,0.597,0.702,0.822,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-16T21:00:00Z,2026-07-16T22:00:00Z,0.66,0.555,0.66,0.78,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-16T22:00:00Z,2026-07-16T23:00:00Z,0.62,0.515,0.62,0.74,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-16T23:00:00Z,2026-07-17T00:00:00Z,0.59,0.485,0.59,0.71,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-17T00:00:00Z,2026-07-17T01:00:00Z,0.572,0.467,0.572,0.692,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-17T01:00:00Z,2026-07-17T02:00:00Z,0.566,0.461,0.566,0.686,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-17T02:00:00Z,2026-07-17T03:00:00Z,0.566,0.461,0.566,0.686,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-17T03:00:00Z,2026-07-17T04:00:00Z,0.567,0.462,0.567,0.687,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-17T04:00:00Z,2026-07-17T05:00:00Z,0.562,0.457,0.562,0.682,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-17T05:00:00Z,2026-07-17T06:00:00Z,0.544,0.439,0.544,0.664,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0715-r2,turbine_2,2026-07-15T06:00:00Z,2026-07-17T06:00:00Z,2026-07-17T07:00:00Z,0.513,0.408,0.513,0.633,DEMO-WX-0715-2,fixture-curve-v1,fixture,synthetic,normalized_power
