forecast_id,turbine_id,origin_time,target_start,target_end,prediction_norm,q10,q50,q90,weather_run_id,model_version,mode,provenance,prediction_unit
demo-0201-r2,turbine_1,2026-02-01T06:00:00Z,2026-02-02T23:00:00Z,2026-02-03T00:00:00Z,0.645,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_1,2026-02-01T06:00:00Z,2026-02-03T00:00:00Z,2026-02-03T01:00:00Z,0.627,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_1,2026-02-01T06:00:00Z,2026-02-03T01:00:00Z,2026-02-03T02:00:00Z,0.621,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_1,2026-02-01T06:00:00Z,2026-02-03T02:00:00Z,2026-02-03T03:00:00Z,0.621,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_1,2026-02-01T06:00:00Z,2026-02-03T03:00:00Z,2026-02-03T04:00:00Z,0.622,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_1,2026-02-01T06:00:00Z,2026-02-03T04:00:00Z,2026-02-03T05:00:00Z,0.617,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_1,2026-02-01T06:00:00Z,2026-02-03T05:00:00Z,2026-02-03T06:00:00Z,0.599,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_1,2026-02-01T06:00:00Z,2026-02-03T06:00:00Z,2026-02-03T07:00:00Z,0.568,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-01T07:00:00Z,2026-02-01T08:00:00Z,0.673,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-01T08:00:00Z,2026-02-01T09:00:00Z,0.632,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-01T09:00:00Z,2026-02-01T10:00:00Z,0.598,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-01T10:00:00Z,2026-02-01T11:00:00Z,0.576,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-01T11:00:00Z,2026-02-01T12:00:00Z,0.567,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-01T12:00:00Z,2026-02-01T13:00:00Z,0.565,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-01T13:00:00Z,2026-02-01T14:00:00Z,0.567,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-01T14:00:00Z,2026-02-01T15:00:00Z,0.564,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-01T15:00:00Z,2026-02-01T16:00:00Z,0.551,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-01T16:00:00Z,2026-02-01T17:00:00Z,0.524,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-01T17:00:00Z,2026-02-01T18:00:00Z,0.482,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-01T18:00:00Z,2026-02-01T19:00:00Z,0.431,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-01T19:00:00Z,2026-02-01T20:00:00Z,0.376,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-01T20:00:00Z,2026-02-01T21:00:00Z,0.326,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-01T21:00:00Z,2026-02-01T22:00:00Z,0.289,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-01T22:00:00Z,2026-02-01T23:00:00Z,0.271,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-01T23:00:00Z,2026-02-02T00:00:00Z,0.274,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-02T00:00:00Z,2026-02-02T01:00:00Z,0.296,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-02T01:00:00Z,2026-02-02T02:00:00Z,0.332,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-02T02:00:00Z,2026-02-02T03:00:00Z,0.374,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-02T03:00:00Z,2026-02-02T04:00:00Z,0.414,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-02T04:00:00Z,2026-02-02T05:00:00Z,0.446,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-02T05:00:00Z,2026-02-02T06:00:00Z,0.466,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-02T06:00:00Z,2026-02-02T07:00:00Z,0.474,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-02T07:00:00Z,2026-02-02T08:00:00Z,0.474,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-02T08:00:00Z,2026-02-02T09:00:00Z,0.473,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-02T09:00:00Z,2026-02-02T10:00:00Z,0.477,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-02T10:00:00Z,2026-02-02T11:00:00Z,0.492,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-02T11:00:00Z,2026-02-02T12:00:00Z,0.522,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-02T12:00:00Z,2026-02-02T13:00:00Z,0.565,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-02T13:00:00Z,2026-02-02T14:00:00Z,0.618,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-02T14:00:00Z,2026-02-02T15:00:00Z,0.673,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-02T15:00:00Z,2026-02-02T16:00:00Z,0.721,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-02T16:00:00Z,2026-02-02T17:00:00Z,0.755,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-02T17:00:00Z,2026-02-02T18:00:00Z,0.77,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-02T18:00:00Z,2026-02-02T19:00:00Z,0.764,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-02T19:00:00Z,2026-02-02T20:00:00Z,0.739,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-02T20:00:00Z,2026-02-02T21:00:00Z,0.702,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-02T21:00:00Z,2026-02-02T22:00:00Z,0.66,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-02T22:00:00Z,2026-02-02T23:00:00Z,0.62,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-02T23:00:00Z,2026-02-03T00:00:00Z,0.59,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-03T00:00:00Z,2026-02-03T01:00:00Z,0.572,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-03T01:00:00Z,2026-02-03T02:00:00Z,0.566,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-03T02:00:00Z,2026-02-03T03:00:00Z,0.566,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-03T03:00:00Z,2026-02-03T04:00:00Z,0.567,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-03T04:00:00Z,2026-02-03T05:00:00Z,0.562,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-03T05:00:00Z,2026-02-03T06:00:00Z,0.544,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
demo-0201-r2,turbine_2,2026-02-01T06:00:00Z,2026-02-03T06:00:00Z,2026-02-03T07:00:00Z,0.513,,,,DEMO-WX-0201-2,fixture-curve-v1,fixture,synthetic,normalized_power
